Total rows: 622
Row 056: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[일반가입형Ⅰ] | 특약 | 암주요치료보장특약Ⅱ[암(기타피부암·갑상선암 제외)](치료별 연1회)(맞춤가입) 무배당 | 보험기간 중 피보험자가 암보장개시일 이후에 ‘암(기타피부암 및 갑상선암 제외)’으로 진단이 확정되고, 보험기간 중 그 직접적인 치료를 목적으로 ‘암 수술’을 받았을 경우(연간 1회한)※ 이외 보장담보는 상품요약서 참조 | 납입기간 중 1,000만원, 납입기간 후 1,000만원+증액계약보험금액 | 1,000만원 | 75260  원 | 42,340  원 | 3.00 % | - | - | 146.1 % | 149.0 % | -
Row 057: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[일반가입형Ⅰ] | 특약 | 암주요치료보장특약Ⅱ[기타피부암·갑상선암](치료별 연1회)(맞춤가입) 무배당 | 보험기간 중 피보험자가 보장개시일 이후에 ‘기타피부암’ 또는 ‘갑상선암’으로 진단이 확정되고, 보험기간 중 그 직접적인 치료를 목적으로 ‘암 수술’을 받았을 경우(연간 1회한)※ 이외 보장담보는 상품요약서 참조 | 납입기간 중 200만원, 납입기간 후 200만원+증액계약보험금액 | 200만원 | 1100  원 | 2,120  원 | 3.00 % | - | - | 146.1 % | 149.0 % | -
Row 058: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[일반가입형Ⅰ] | 특약 | 뇌심혈관 주요치료보장특약(수술)(연1회)(맞춤가입) 무배당 | 보험기간 중 피보험자가 '뇌심혈관질환'으로 진단이 확정되고, 보험기간 중 그 치료를 직접적인 목적으로 수술을 받았을 경우(연간 1회한) | 납입기간 중 1,000만원, 납입기간 후 1,000만원+증액계약보험금액 | 1,000만원 | 17940  원 | 7,390  원 | 3.00 % | - | - | 146.1 % | 149.0 % | -
Row 059: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[일반가입형Ⅰ] | 특약 | 뇌심혈관 주요치료보장특약(혈전용해치료)(연1회)(맞춤가입) 무배당 | 보험기간 중 피보험자가 '뇌심혈관질환'으로 진단이 확정되고, 보험기간 중 그 치료를 직접적인 목적으로 '혈전용해치료'를 받았을 경우(연간 1회한, 1년 미만 50% 지급) | 1년미만 500만원, 1년이상 납입기간 중 1,000만원, 납입기간 후 1,000만원+증액계약보험금액 | 1,000만원 | 4630  원 | 2,260  원 | 3.00 % | - | - | 146.1 % | 149.0 % | -
Row 060: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[간편가입형] | 주계약 | 3대질병 사망보험금 | 보험기간 중 피보험자가 보장개시일(‘암’은 암보장개시일) 이후에 ‘암’, ‘뇌혈관질환’ 또는 ‘허혈성심장질환’으로 진단이 확정되고, 그 ‘암’, ‘뇌혈관질환’ 또는 ‘허혈성심장질환’을 직접적인 원인으로 사망한 경우 | 납입기간 중 3,000만원, 납입기간 후 3,000만원+증액계약보장보험금액 | 3,000만원 | 138000  원 | 126,900  원 | 3.00 % | - | - | 151.7 % | 154.9 % | -
Row 061: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[간편가입형] | 주계약 | 사망보험금 | 보험기간 중 피보험자가 보장개시일 이후에 사망한 경우 | 납입기간 중 3,000만원, 납입기간 후 3,000만원+증액계약보장보험금액 | 3,000만원 | 138000  원 | 126,900  원 | 3.00 % | - | - | 151.7 % | 154.9 % | -
Row 062: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[간편가입형] | 특약 | 암주요치료보장특약Ⅱ[암(기타피부암·갑상선암 제외)](치료별 연1회)(맞춤가입) 무배당 | 보험기간 중 피보험자가 암보장개시일 이후에 ‘암(기타피부암 및 갑상선암 제외)’으로 진단이 확정되고, 보험기간 중 그 직접적인 치료를 목적으로 ‘암 수술’을 받았을 경우(연간 1회한)※ 이외 보장담보는 상품요약서 참조 ) | 1년미만 500만원, 1년이상 납입기간 중 1,000만원, 납입기간 후 1,000만원+증액계약보험금액 | 1,000만원 | 88930  원 | 49,440  원 | 3.00 % | - | - | 151.7 % | 154.9 % | -
Row 063: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[간편가입형] | 특약 | 암주요치료보장특약Ⅱ[기타피부암·갑상선암](치료별 연1회)(맞춤가입) 무배당 | 보험기간 중 피보험자가 보장개시일 이후에 ‘기타피부암’ 또는 ‘갑상선암’으로 진단이 확정되고, 보험기간 중 그 직접적인 치료를 목적으로 ‘암 수술’을 받았을 경우(연간 1회한)※ 이외 보장담보는 상품요약서 참조 | 1년미만 100만원, 1년이상 납입기간 중 200만원, 납입기간 후 200만원+증액계약보험금액 | 200만원 | 1300  원 | 2,470  원 | 3.00 % | - | - | 151.7 % | 154.9 % | -
Row 064: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[간편가입형] | 특약 | 뇌심혈관 주요치료보장특약(수술)(연1회)(맞춤가입) 무배당 | 보험기간 중 피보험자가 '뇌심혈관질환'으로 진단이 확정되고, 보험기간 중 그 치료를 직접적인 목적으로 수술을 받았을 경우(연간 1회한, 1년 미만 50% 지급) | 1년미만 500만원, 1년이상 납입기간 중 1,000만원, 납입기간 후 1,000만원+증액계약보험금액 | 1,000만원 | 43140  원 | 18,920  원 | 3.00 % | - | - | 151.7 % | 154.9 % | -
Row 065: 한화생명 | 한화생명 H건강플러스보험 무배당(해약환급금 일부지급형)[간편가입형] | 특약 | 뇌심혈관 주요치료보장특약(혈전용해치료)(연1회)(맞춤가입) 무배당 | 보험기간 중 피보험자가 '뇌심혈관질환'으로 진단이 확정되고, 보험기간 중 그 치료를 직접적인 목적으로 '혈전용해치료'를 받았을 경우(연간 1회한, 1년 미만 50% 지급) | 1년미만 500만원, 1년이상 납입기간 중 1,000만원, 납입기간 후 1,000만원+증액계약보험금액 | 1,000만원 | 5950  원 | 2,660  원 | 3.00 % | - | - | 151.7 % | 154.9 % | -
Row 066: 한화생명 | 한화생명 e건강보험 무배당 | 주계약 | e뇌혈관질환진단보장보험(비갱신형) 무배당 | 뇌혈관질환 진단자금_보험기간 중 피보험자가 ‘뇌혈관질환’으로 진단이 확정되었을 경우(최초 1회한, 2년미만 50%지급) | 2년미만 1,000만원, 2년이상 2,000만원 | 2,000만원 | 12920  원 | 12,180  원 | 2.50 % | - | - | 108.4 % | 110.4 % | -
Row 067: 한화생명 | 한화생명 e건강보험 무배당 | 주계약 | e암진단보장보험Ⅱ(비갱신형) 무배당 | 암 진단자금_보험기간 중 암보장개시일 이후 피보험자가 ‘암(직ㆍ결장암, 유방암, 여성생식기암, 전립선암, 기타피부암, 중증이외의 갑상선암, 대장점막내암 제외)’으로 진단이 확정되었을 경우(최초 1회한, 2년미만 50%지급)※ 이외 보장담보는 상품요약서 참조 | 2년미만 1,500만원, 2년이상 3,000만원 | 3,000만원 | 34473  원 | 25,884  원 | 2.50 % | - | - | 108.4 % | 110.4 % | -
Row 068: 한화생명 | 한화생명 e건강보험 무배당 | 주계약 | e암수술보장보험Ⅱ(비갱신형) 무배당 | 암수술자금_보험기간 중 피보험자가 보장개시일(암(기타피부암, 대장점막내암 제외)은 암보장개시일) 이후에 암(기타피부암, 대장점막내암 제외), 기타피부암, 대장점막내암, 제자리암 또는 경계성종양으로 진단이 확정되고, 보험기간 중 그 치료를 직접적인 목적으로 '수술분류표'에서 정한 수술을 받았을 경우 ※ 대뇌내시경, 흉강경수술, 복강경수술 및 조혈모세포이식수술은 관혈수술에 준합니다.(2년미만 50% 지급) | 2년미만 관혈수술 1회당 250만원, 비관혈수술 1회당 50만원/2년이상 관혈수술 1회당 500만원, 비관혈수술 1회당 100만원 | 500만원 | 6200  원 | 6,950  원 | 2.50 % | - | - | 108.4 % | 110.4 % | -
Row 069: 한화생명 | 한화생명 e건강보험 무배당 | 주계약 | e항암 약물ㆍ방사선 치료보장보험Ⅱ(비갱신형) 무배당 | 항암약물 치료자금Ⅰ_보험기간 중 피보험자가 암보장개시일 이후에 ‘암(기타피부암 및 갑상선암 제외)’으로 진단 확정되고 보험기간 중 그 직접적인 치료를 목적으로 ‘항암약물치료’를 받았을 경우(최초 1회한, 2년미만 50%지급)※ 이외 보장담보는 상품요약서 참조 | 2년미만 500만원, 2년이상 1,000만원 | 1,000만원 | 7880  원 | 7,880  원 | 2.50 % | - | - | 108.4 % | 110.4 % | -
Row 070: 한화생명 | 한화생명 e건강보험 무배당 | 주계약 | e뇌출혈진단보장보험(비갱신형) 무배당 | 뇌출혈 진단자금_보험기간 중 피보험자가 ‘뇌출혈’로 진단이 확정되었을 경우(최초 1회한, 2년미만 50%지급) | 2년미만 1,000만원, 2년이상 2,000만원 | 2,000만원 | 2180  원 | 1,940  원 | 2.50 % | - | - | 108.4 % | 110.4 % | -
Row 071: ABL생명 | (무)우리WON전신마취수술보험(해약환급금 미지급형)(일반심사형) | 주계약 | 종합병원 전신마취수술급여금 | 피보험자가 보험기간 중 발생한 질병 또는 재해의 치료를 직접적인 목적으로 보험기간 중 “종합병원”에서 “전신마취”를 하고 마취시간 3시간 이상의 “수술”을 받았을 때 (수술 1회당)('다만, 계약일부터 1년 미만의 기간 내에 재해 이외의 원인으로 지급사유가 발생한 경우에는 각 구간별 약정한 금액의 50%를 지급') | "보험가입금액 1,000만원 기준 마취시간 3시간 이상 4시간 미만 : 300만원, 4시간 이상 5시간 미만 : 400만원, 5시간 이상 6시간 미만 : 500만원, 6시간 이상 7시간 미만 : 600만원, 7시간 이상 8시간 미만 : 700만원, 8시간 이상 9시간 미만 : 800만원, 9시간 이상 10시간 미만 : 900만원, 10시간 이상 : 1,000만원 " | 1,000만원  원 | 11100  원 | 9,600  원 | 2.50 % | - | - | 107.3 % | 104.3 % | -
Row 072: ABL생명 | (무)우리WON전신마취수술보험(해약환급금 미지급형)(일반심사형) | 특약 | 상급종합병원 전신마취수술급여금 | 피보험자가 보험기간 중 발생한 질병 또는 재해의 치료를 직접적인 목적으로 보험기간 중 “상급종합병원”에서 “전신마취”를 하고 마취시간 3시간 이상의 “수술”을 받았을 때 (수술 1회당)('다만, 계약일부터 1년 미만의 기간 내에 재해 이외의 원인으로 지급사유가 발생한 경우에는 각 구간별 약정한 금액의 50%를 지급') | "보험가입금액 1,000만원 기준 마취시간 3시간 이상 4시간 미만 : 300만원, 4시간 이상 5시간 미만 : 400만원, 5시간 이상 6시간 미만 : 500만원, 6시간 이상 7시간 미만 : 600만원, 7시간 이상 8시간 미만 : 700만원, 8시간 이상 9시간 미만 : 800만원, 9시간 이상 10시간 미만 : 900만원, 10시간 이상 : 1,000만원 " | 1000만원  원 | 7600  원 | 6,400  원 | 2.50 % | - | - | 107.3 % | 104.3 % | -
Row 073: ABL생명 | (무)우리WON전신마취수술보험(일반심사형) | 주계약 | 종합병원 전신마취수술급여금 | 피보험자가 보험기간 중 발생한 질병 또는 재해의 치료를 직접적인 목적으로 보험기간 중 “종합병원”에서 “전신마취”를 하고 마취시간 3시간 이상의 “수술”을 받았을 때 (수술 1회당)('다만, 계약일부터 1년 미만의 기간 내에 재해 이외의 원인으로 지급사유가 발생한 경우에는 각 구간별 약정한 금액의 50%를 지급') | "보험가입금액 1,000만원 기준 마취시간 3시간 이상 4시간 미만 : 300만원, 4시간 이상 5시간 미만 : 400만원, 5시간 이상 6시간 미만 : 500만원, 6시간 이상 7시간 미만 : 600만원, 7시간 이상 8시간 미만 : 700만원, 8시간 이상 9시간 미만 : 800만원, 9시간 이상 10시간 미만 : 900만원, 10시간 이상 : 1,000만원 " | 1,000만원  원 | 12200  원 | 10,300  원 | 2.50 % | - | - | 98.7 % | 96.2 % | -
Row 074: ABL생명 | (무)우리WON전신마취수술보험(일반심사형) | 특약 | 상급종합병원 전신마취수술급여금 | 피보험자가 보험기간 중 발생한 질병 또는 재해의 치료를 직접적인 목적으로 보험기간 중 “상급종합병원”에서 “전신마취”를 하고 마취시간 3시간 이상의 “수술”을 받았을 때 (수술 1회당)('다만, 계약일부터 1년 미만의 기간 내에 재해 이외의 원인으로 지급사유가 발생한 경우에는 각 구간별 약정한 금액의 50%를 지급') | "보험가입금액 1,000만원 기준 마취시간 3시간 이상 4시간 미만 : 300만원, 4시간 이상 5시간 미만 : 400만원, 5시간 이상 6시간 미만 : 500만원, 6시간 이상 7시간 미만 : 600만원, 7시간 이상 8시간 미만 : 700만원, 8시간 이상 9시간 미만 : 800만원, 9시간 이상 10시간 미만 : 900만원, 10시간 이상 : 1,000만원 " | 1000만원  원 | 8300  원 | 6,800  원 | 2.50 % | - | - | 98.7 % | 96.2 % | -
Row 075: ABL생명 | (무)우리WON전신마취수술보험(간편심사형(355)) | 주계약 | 종합병원 전신마취수술급여금 | 피보험자가 보험기간 중 발생한 질병 또는 재해의 치료를 직접적인 목적으로 보험기간 중 “종합병원”에서 “전신마취”를 하고 마취시간 3시간 이상의 “수술”을 받았을 때 (수술 1회당)('다만, 계약일부터 1년 미만의 기간 내에 재해 이외의 원인으로 지급사유가 발생한 경우에는 각 구간별 약정한 금액의 50%를 지급') | "보험가입금액 1,000만원 기준 마취시간 3시간 이상 4시간 미만 : 200만원, 4시간 이상 5시간 미만 : 300만원, 5시간 이상 6시간 미만 : 500만원, 6시간 이상 7시간 미만 : 600만원, 7시간 이상 8시간 미만 : 700만원, 8시간 이상 9시간 미만 : 800만원, 9시간 이상 10시간 미만 : 900만원, 10시간 이상 : 1,000만원 " | 1,000만원  원 | 14800  원 | 12,400  원 | 2.50 % | - | - | 95.4 % | 93.4 % | -
Row 076: ABL생명 | (무)우리WON전신마취수술보험(간편심사형(355)) | 특약 | 상급종합병원 전신마취수술급여금 | 피보험자가 보험기간 중 발생한 질병 또는 재해의 치료를 직접적인 목적으로 보험기간 중 “상급종합병원”에서 “전신마취”를 하고 마취시간 3시간 이상의 “수술”을 받았을 때 (수술 1회당)('다만, 계약일부터 1년 미만의 기간 내에 재해 이외의 원인으로 지급사유가 발생한 경우에는 각 구간별 약정한 금액의 50%를 지급') | "보험가입금액 1,000만원 기준 마취시간 3시간 이상 4시간 미만 : 220만원, 4시간 이상 5시간 미만 : 280만원, 5시간 이상 6시간 미만 : 500만원, 6시간 이상 7시간 미만 : 600만원, 7시간 이상 8시간 미만 : 700만원, 8시간 이상 9시간 미만 : 800만원, 9시간 이상 10시간 미만 : 900만원, 10시간 이상 : 1,000만원 " | 1000만원  원 | 10500  원 | 8,500  원 | 2.50 % | - | - | 95.4 % | 93.4 % | -
Row 077: ABL생명 | (무)우리WON전신마취수술보험(해약환급금 미지급형)(간편심사형(355)) | 주계약 | 종합병원 전신마취수술급여금 | 피보험자가 보험기간 중 발생한 질병 또는 재해의 치료를 직접적인 목적으로 보험기간 중 “종합병원”에서 “전신마취”를 하고 마취시간 3시간 이상의 “수술”을 받았을 때 (수술 1회당)('다만, 계약일부터 1년 미만의 기간 내에 재해 이외의 원인으로 지급사유가 발생한 경우에는 각 구간별 약정한 금액의 50%를 지급') | "보험가입금액 1,000만원 기준 마취시간 3시간 이상 4시간 미만 : 200만원, 4시간 이상 5시간 미만 : 300만원, 5시간 이상 6시간 미만 : 500만원, 6시간 이상 7시간 미만 : 600만원, 7시간 이상 8시간 미만 : 700만원, 8시간 이상 9시간 미만 : 800만원, 9시간 이상 10시간 미만 : 900만원, 10시간 이상 : 1,000만원 " | 1,000만원  원 | 13600  원 | 11,400  원 | 2.50 % | - | - | 105.2 % | 99.5 % | -
Row 078: ABL생명 | (무)우리WON전신마취수술보험(해약환급금 미지급형)(간편심사형(355)) | 특약 | 상급종합병원 전신마취수술급여금 | 피보험자가 보험기간 중 발생한 질병 또는 재해의 치료를 직접적인 목적으로 보험기간 중 “상급종합병원”에서 “전신마취”를 하고 마취시간 3시간 이상의 “수술”을 받았을 때 (수술 1회당)('다만, 계약일부터 1년 미만의 기간 내에 재해 이외의 원인으로 지급사유가 발생한 경우에는 각 구간별 약정한 금액의 50%를 지급') | "보험가입금액 1,000만원 기준 마취시간 3시간 이상 4시간 미만 : 220만원, 4시간 이상 5시간 미만 : 280만원, 5시간 이상 6시간 미만 : 500만원, 6시간 이상 7시간 미만 : 600만원, 7시간 이상 8시간 미만 : 700만원, 8시간 이상 9시간 미만 : 800만원, 9시간 이상 10시간 미만 : 900만원, 10시간 이상 : 1,000만원 " | 1000만원  원 | 9700  원 | 8,000  원 | 2.50 % | - | - | 105.2 % | 99.5 % | -
Row 079: 삼성생명 | 삼성 인터넷 암치료보험(2501)(갱신형,무배당) | 주계약 | 사망보험금 | 피보험자가 보험기간 중 사망하였을 경우 | 100만원 ※ 보험기간 중 피보험자에게 사망보험금 지급사유가 발생한 경우에는 해당 보험금과 "이미 납입한보험료" 중 큰 금액을 지급합니다. | 100만원 | 210  원 | 130  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 080: 삼성생명 | 삼성 인터넷 암치료보험(2501)(갱신형,무배당) | 특약 | 암주요치료보장특약(갱신형,무배당) | 보험기간 중 암보장개시일 이후에 최초로 “암”으로 진단 확정된 날부터 10년동안 “암”의 직접적인 치료를 목적으로 “암 주요치료”(“암 수술”, “항암방사선치 료” 또는 “항암약물치료” 중 어느 하나의 치료)를 받은 경우 ※ "진단후 보험연도" 기준 연 1회에 한하여 보장(최대 10회) | 1,000만원 | 1,000만원 | 5750  원 | 7,770  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 081: 삼성생명 | 삼성 인터넷 암치료보험(2501)(갱신형,무배당) | 특약 | 갑상선암및기타피부암 주요치료보장특약(갱신형,무배당) | 보험기간 중 최초로 “갑상선암 또는 기타피 부암”으로 진단 확정된 날부터 10년동안 “갑상선암 또는 기타피부 암”의 직접적인 치료를 목적으로 “암 주요치료”(“암 수술”, “항암방사선치료” 또는 “항암약물치료” 중 어느 하나의 치료)를 받은 경우 ※ 은 "진 단후 보험연도" 기준 연 1회에 한하여 보장(최대 10회) | 200만원 | 200만원 | 320  원 | 680  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 082: 삼성생명 | 삼성 인터넷 암치료보험(2501)(갱신형,무배당) | 특약 | 프리미엄암직접치료보장특약(갱신형,무배당) | 보험기간 중 「암보장개시일 이후 "암" 또는 보장개시일 이후 "갑상선암 또는 기타피부암"으로 최초 진단 확정된 날」("최초 암진단확정일")부터 10년동안 그 질병의 직접적인 치료를 목적으로 "표적항암약물허가치료"를 받은 경 우("진단후 보험연도" 기준 연 1회에 한하여 보장(최대 10회)) ※ 이외 보장 담보는 상품요약서 참조' | 1,000만원 | 1,000만원 | 6950  원 | 7,590  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 083: 삼성생명 | 삼성 인터넷 암치료보험(2501)(갱신형,무배당) | 특약 | 항암약물·방사선치료 후72대질병및재해보장 특약(갱신형,무배당) | 보험기간 중 「최초계약의 암보장 개시일 이후에 “암”으로 진단이 확정」되거나 「“기타피부암” 또는 “갑상선암”으로 진단이 확정」되고, 그 질병의 직접적인 치료를 목적으로 “항암약물치료” 또는 “항암방사선치료” 를 받은 날로부터 "질병별 보장기간" 이내에 "72대질병및재해"로 진단 확정」을 받은 경우(단, 질병및재해 그룹별 최초 1회한) | 30/50/100/300/500만원 | 1,000만원 | 313  원 | 423  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 084: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 고액치료비암진단보험금 | 「암보장개시일」이후에 "고액치료비암"으로 진단 확정되었을 경우 (최초 1회한) | 2,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 085: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 암진단보험금 | 「암보장개시일」이후에 "암(초기유방암, 중증 이외 갑상선 암, 기타피부암, 비침습 방광암 및 대장점막내암 제외)"으로 진단 확정되었을 경우 (최초 1회한) | 3,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 086: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 소액암진단보험금 | "초기유방암", "제자리암", "경계성종양", "기타피부암", "중 증 이외 갑상선암", "비침습 방광암" 또는 "대장점막내암"으 로 진단 확정되었을 경우 (각 최초 1회한) | 600만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 087: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 뇌출혈진단보험금 | "뇌출혈"로 진단 확정되었을 경우 (최초 1회한) | 2,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 088: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 뇌혈관질환진단보험금 | "뇌혈관질환"으로 진단 확정되었을 경우 (최초 1회한) | 2,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 089: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 중증질환(뇌혈관)산정특례대상보장보험금 | "중증질환자(뇌혈관질환) 산정특례"가 적용되었을 경우 (보험연도 기준 연1회한) | 1,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 090: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 급성심근경색증진단보험금 | "급성심근경색증"으로 진단 확정되었을 경우 (최초 1회한) | 2,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 091: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 허혈심장질환진단보험금 | "허혈심장질환"으로 진단 확정되었을 경우 (최초 1회한) | 2,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 092: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 중증질환(심장)산정특례대상보장보험금 | "중증질환자(심장질환) 산정특례"가 적용되었을 경우 (보험연도 기준 연1회한) | 1,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 093: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 특정4대소화계질환(궤양)진단보험금 | "특정4대 소화계질환(궤양)"으로 진단 확정되었을 경우 (최초 1회한) | 200만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 094: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 크론병진단보험금 | "크론병"으로 진단 확정되었을 경우 (최초 1회한) | 1,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 095: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 궤양성대장염진단보험금 | "궤양성대장염"으로 진단 확정되었을 경우 (최초 1회한) | 1,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 096: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 부정맥진단보험금 | "부정맥"으로 진단 확정되었을 경우 (최초 1회한) | 100만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 097: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 질병장해보험금 | 질병으로 인하여 장해지급률 3% 이상 100% 이하에 해당하는 장해상태가 되었을 경우 | 2,000만원 × 해당 장해지급률 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 098: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 중대질병진단수술보험금 | "말기신부전증" 또는 "재생불량성빈혈"로 진단확정 받거나 " 조혈모세포이식수술(조혈모세포공여자에 대한 수술 제외)" 또 는 "5대장기(심장,간장,폐장,신장,췌장)이식수술(5대장기공여 자에 대한 수술 제외)"을 받았을 경우 ("말기신부전증", "재 생불량성빈혈", "조혈모세포이식수술" 또는 "5대장기이식수술 " 중 최초 1회에 한함) | 2,000만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 099: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 뇌질환관혈수술보험금 | "뇌질환"으로 진단이 확정되고, 그 질병의 직접적인 치료를 목적으로 관혈수술을 받았을 경우 * 대뇌내시경, 흉강경수술 및 복강경수술은 관혈수술에 준하여 보험금을 지급 | 600만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 100: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 뇌질환비관혈수술보험금 | "뇌질환"으로 진단이 확정되고, 그 질병의 직접적인 치료를 목적으로 내시경수술, 카테터수술 또는 신의료수술을 받았을 경우 (보험연도 기준 연1회의 수술에 한하여 보장) | 200만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 101: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 심질환관혈수술보험금 | "심질환"으로 진단이 확정되고, 그 질병의 직접적인 치료를 목적으로 관혈수술을 받았을 경우 * 대뇌뇌시경, 흉강경수술 및 복강경수술은 관혈수술에 준하여 보험금을 지급 | 600만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 102: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 심질환비관혈수술보험금 | "심질환"으로 진단이 확정되고, 그 질병의 직접적인 치료를 목적으로 내시경수술, 카테터수술 또는 신의료수술을 받았을 경우 (보험연도 기준 연1회의 수술에 한하여 보장) | 200만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 103: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 신수술보험금 | "수술 보장 대상 질병 및 재해"의 직접적인 치료를 목적으로 <1~7종 수술 분류표>에서 정한 수술 시 (수술 1회당) ※ 단, 「1회의 신수술 입원당 1회의 수술」 또는 「1회의 신 수술 통원(1일 1회한)당 1회의 수술」에 한하여 보장하며, 하 나의 수술코드당 보험연도 기준 연1회에 한하여 보장 | 10/20/30/50/100/300/500만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 104: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 질병·재해수술보험금 | "수술 보장 대상 질병 및 재해Ⅱ"의 직접적인 치료를 목적으 로 "질병·재해수술" 시 1회당 (보험연도 기준 연1회한) | 20만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
