보험회사,상품명,구분,담보명(급부명),지급사유,지급금액,가입금액,기준보험료,가입보험료,적용이율,갱신구분,판매채널,기준일자,상세안내,연락처,source_file,원본_열_0,원본_열_1,원본_열_2,원본_열_3,원본_열_4,원본_열_5,원본_열_6,원본_열_7,원본_열_8,원본_열_9,원본_열_10,원본_열_11,원본_열_12,원본_열_13,원본_열_14,원본_열_15,원본_열_16,원본_열_17,원본_열_18,원본_열_19,원본_열_20,원본_열_21,원본_열_22,원본_열_23,원본_열_24,원본_열_25,원본_열_26,원본_열_27,원본_열_28,원본_열_29
한화손보,한화 BigPlus 재산종합보험 (무)2604,특약,건물복구비용지원(화재),"화재(주택일 경우 폭발 및 파열 포함)로 인해 보험증권에 기재된 건물에 화재손해 및 소방 · 피난 손해가 발생하고, 피보험자가 해당 건물을 수리 또는 복구하고자 할 때",건물의 재조달가액과 보험가액에 따라 계산된 손해액의 차액(재조달차액)을 보험가입금액 한도 실손 보상,건물의 재조달가액과 보험가액에 따라 계산된 손해액의 차액(재조달차액)을 보험가입금액 한도 실손 보상,,,,,,,,,file_38.xls,,,,건물복구비용지원(화재),"화재(주택일 경우 폭발 및 파열 포함)로 인해 보험증권에 기재된 건물에 화재손해 및 소방 · 피난 손해가 발생하고, 피보험자가 해당 건물을 수리 또는 복구하고자 할 때",건물의 재조달가액과 보험가액에 따라 계산된 손해액의 차액(재조달차액)을 보험가입금액 한도 실손 보상,,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 BigPlus 재산종합보험 (무)2604,특약,붕괴침강및사태손해(실손전부보상),"붕괴,침강 및 사태로 인해 보험목적에 손해가 발생한 경우",보험가입금액 한도 실손 전부보상,보험가입금액 한도 실손 전부보상,,,,,,,,,file_38.xls,,,,붕괴침강및사태손해(실손전부보상),"붕괴,침강 및 사태로 인해 보험목적에 손해가 발생한 경우",보험가입금액 한도 실손 전부보상,,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 BigPlus 재산종합보험 (무)2604,특약,"임시거주비(화재,실손,4일이상,주택)","보험목적에 화재(벼락포함)로 화재손해, 소방손해, 피난손해가 발생하여 보험목적 내에 거주할 수 없게 된 경우 피보험자 본인 및 본인과 생계를 같이하고 보험목적의 주민등록상 동거중인 가족을 위해 보험목적의 약관에서 정한 복구기간 내 임시거주기간 동안 숙박시설 또는 음식점에서 지출한 비용을 보상","손해발생후 4일째부터 1일당 보험가입금액 한도로 실손 보상(사고발생일부터 90일 한도, 총 87일 한도 보상 가능)","손해발생후 4일째부터 1일당 보험가입금액 한도로 실손 보상(사고발생일부터 90일 한도, 총 87일 한도 보상 가능)",,,,,,,,,file_38.xls,,,,"임시거주비(화재,실손,4일이상,주택)","보험목적에 화재(벼락포함)로 화재손해, 소방손해, 피난손해가 발생하여 보험목적 내에 거주할 수 없게 된 경우 피보험자 본인 및 본인과 생계를 같이하고 보험목적의 주민등록상 동거중인 가족을 위해 보험목적의 약관에서 정한 복구기간 내 임시거주기간 동안 숙박시설 또는 음식점에서 지출한 비용을 보상","손해발생후 4일째부터 1일당 보험가입금액 한도로 실손 보상(사고발생일부터 90일 한도, 총 87일 한도 보상 가능)",,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 BigPlus 재산종합보험 (무)2604,특약,화재손해(실손전부보상),"화재(주택의 경우 폭발, 파열 포함)로 인해 건물 및 가재의 손해 및 소방, 피난 손해가 발생시※ 잔존물 제거비용: 잔존물의 해체비용, 청소비용, 상차비용(차에 싣는 비용)",보험가입금액 한도 실손 전부보상※ 잔존물 제거비용 발생 시 손해액의 10% 한도 보상,보험가입금액 한도 실손 전부보상※ 잔존물 제거비용 발생 시 손해액의 10% 한도 보상,,,,,,,,,file_38.xls,,,,화재손해(실손전부보상),"화재(주택의 경우 폭발, 파열 포함)로 인해 건물 및 가재의 손해 및 소방, 피난 손해가 발생시※ 잔존물 제거비용: 잔존물의 해체비용, 청소비용, 상차비용(차에 싣는 비용)",보험가입금액 한도 실손 전부보상※ 잔존물 제거비용 발생 시 손해액의 10% 한도 보상,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) let:care 화재배상책임보험(2604),주계약,임차자배상책임(화재),피보험자가 임차한 보험증권에 기재된 부동산이 화재로 인하여 없어지거나 망가짐으로써 그 부동산에 대하여 정당한 권리를 가진자에게 법률상 배상책임을 부담함으로써 손해를 입은 경우,보험가입금액 한도,보험가입금액 한도,830 원,830 원,,,,,,,file_38.xls,,롯데손보,(무) let:care 화재배상책임보험(2604),임차자배상책임(화재),피보험자가 임차한 보험증권에 기재된 부동산이 화재로 인하여 없어지거나 망가짐으로써 그 부동산에 대하여 정당한 권리를 가진자에게 법률상 배상책임을 부담함으로써 손해를 입은 경우,보험가입금액 한도,830,830,87.3,87.3,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) let:care 화재배상책임보험(2604),특약,화재(폭발포함)배상책임Ⅱ,"보험의 목적에서 발생한 화재 또는 폭발사고로 타인의 신체 또는 재물에 대한 법률상의 배상책임을 부담함으로써 입은 손해를 보상(단, 「다중이용업소의 안전관리에 관한 특별법」 제13조의2(화재배상책임보험 가입의무)에 따라 다중이용업주 및 다중이용업을 하려는 자가 가입한 의무보험에 해당하는 경우에는 피보험자의 과실여부를 불문함)","대인(1인당) : 사망·후유장해 1억원 한도, 부상 2천만원 한도","대인(1인당) : 사망·후유장해 1억원 한도, 부상 2천만원 한도",,,,,,,,,file_38.xls,,,,화재(폭발포함)배상책임Ⅱ,"보험의 목적에서 발생한 화재 또는 폭발사고로 타인의 신체 또는 재물에 대한 법률상의 배상책임을 부담함으로써 입은 손해를 보상(단, 「다중이용업소의 안전관리에 관한 특별법」 제13조의2(화재배상책임보험 가입의무)에 따라 다중이용업주 및 다중이용업을 하려는 자가 가입한 의무보험에 해당하는 경우에는 피보험자의 과실여부를 불문함)","대인(1인당) : 사망·후유장해 1억원 한도, 부상 2천만원 한도",,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) let:care 화재배상책임보험(2604),특약,화재(폭발포함)배상책임Ⅱ,,대물(1사고당) : 보험가입금액 한도,대물(1사고당) : 보험가입금액 한도,,,,,,,,,file_38.xls,,,,,,대물(1사고당) : 보험가입금액 한도,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) let:care 화재배상책임보험(2604),특약,화재손해,"화재(폭발, 파열 제외. 단,전용주택의 경우는 폭발, 파열포함)로 인해 직접손해 및 소방 ·피난손해가 발생한 경우",보험가입금액 한도,보험가입금액 한도,,,,,,,,,file_38.xls,,,,화재손해,"화재(폭발, 파열 제외. 단,전용주택의 경우는 폭발, 파열포함)로 인해 직접손해 및 소방 ·피난손해가 발생한 경우",보험가입금액 한도,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) let:care 재물종합보험(2604),주계약,가족화재벌금,"피보험자가 화재로 형법 제170조(실화) 혹은 동법 제171조(업무상실화, 중실화)에 따른 벌금형이 확정판결된 경우","형법 제170조 : 1,500만원 한도형법 제171조 : 2,000만원 한도","형법 제170조 : 1,500만원 한도형법 제171조 : 2,000만원 한도","2,766 원","2,766 원",,,,,,,file_38.xls,,롯데손보,(무) let:care 재물종합보험(2604),가족화재벌금,"피보험자가 화재로 형법 제170조(실화) 혹은 동법 제171조(업무상실화, 중실화)에 따른 벌금형이 확정판결된 경우","형법 제170조 : 1,500만원 한도형법 제171조 : 2,000만원 한도","2,766","2,766",95.3,95.3,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) let:care 재물종합보험(2604),특약,도난손해(주택)(실손전부형),"보험목적이 강도 또는 절도(미수 포함)로 인해 도난, 망가짐, 손상 및 파손된 손해를 입은 경우",보험가입금액 한도,보험가입금액 한도,,,,,,,,,file_38.xls,,,,도난손해(주택)(실손전부형),"보험목적이 강도 또는 절도(미수 포함)로 인해 도난, 망가짐, 손상 및 파손된 손해를 입은 경우",보험가입금액 한도,,,,,,,,,,,,,,,,,,,,,,,,
