보험회사,상품명,구분,담보명(급부명),지급사유,지급금액,가입금액,기준보험료,가입보험료,적용이율,갱신구분,판매채널,기준일자,상세안내,연락처,source_file,원본_열_0,원본_열_1,원본_열_2,원본_열_3,원본_열_4,원본_열_5,원본_열_6,원본_열_7,원본_열_8,원본_열_9,원본_열_10,원본_열_11,원본_열_12,원본_열_13,원본_열_14,원본_열_15,원본_열_16,원본_열_17,원본_열_18,원본_열_19,원본_열_20,원본_열_21,원본_열_22,원본_열_23,원본_열_24,원본_열_25,원본_열_26,원본_열_27,원본_열_28,원본_열_29
한화손보,한화 운전자상해보험 (무)2601 1종(운전자보장형),주계약,"자동차사고대인벌금Ⅱ(스쿨존사고외2천만원한도,실손,운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 신체 상해와 관련하여 벌금액을 받은 경우,"자동차사고대인벌금Ⅱ(스쿨존사고외2천만원한도,실손,운전자용,비탑승중포함)","1사고당 2,000만원을 한도로 실손보상, 단 스쿨존사고 1사고당 3,000만원 한도",,,,,,,"1사고당 2,000만원을 한도로 실손보상, 단 스쿨존사고 1사고당 3,000만원 한도",,file_42.xls,"자동차사고대인벌금Ⅱ(스쿨존사고외2천만원한도,실손,운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 신체 상해와 관련하여 벌금액을 받은 경우,"1사고당 2,000만원을 한도로 실손보상, 단 스쿨존사고 1사고당 3,000만원 한도",,,,,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 운전자상해보험 (무)2601 1종(운전자보장형),주계약,"자동차사고변호사선임비용Ⅴ(경찰조사포함)(실손,운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 변호사를 선임하게 된 경우,보험가입금액 한도로 실손보상,,,,,,,,,,file_42.xls,"자동차사고변호사선임비용Ⅴ(경찰조사포함)(실손,운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 변호사를 선임하게 된 경우,보험가입금액 한도로 실손보상,,,,,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 운전자상해보험 (무)2601 2종(상해보장형),주계약,교통상해사망,,보험가입금액,,4945,3830,,,,,,,file_42.xls,한화손보,한화 운전자상해보험 (무)2601 2종(상해보장형),교통상해사망,교통상해 사고로 사망시,보험가입금액,"4,945","3,830",113.0,110.4,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 운전자상해보험 (무)2601 2종(상해보장형),주계약,"대인형사합의실손비Ⅲ(운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인에게 손해를 입힌 경우,"1인당 지급, 실손 보상2억원 한도42일~69일진단 :3천만원한도70일~139일진단 :1억원한도140일이상진단 :1.5억원한도2억원 한도","1인당 지급, 실손 보상2억원 한도42일~69일진단 :3천만원한도70일~139일진단 :1억원한도140일이상진단 :1.5억원한도2억원 한도",,,,,,,"1인당 지급, 실손 보상2억원 한도42일~69일진단 :3천만원한도70일~139일진단 :1억원한도140일이상진단 :1.5억원한도2억원 한도",,file_42.xls,"대인형사합의실손비Ⅲ(운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인에게 손해를 입힌 경우,"1인당 지급, 실손 보상2억원 한도42일~69일진단 :3천만원한도70일~139일진단 :1억원한도140일이상진단 :1.5억원한도2억원 한도",,,,,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 운전자상해보험 (무)2601 2종(상해보장형),주계약,"자동차사고대물벌금(실손,운전자용)",자동차 운전 중 발생한 급격하고도 우연한 자동차사고로 벌금형이 확정된 경우,1사고당 500만원을 한도로 실손보상,1사고당 500만원을 한도로 실손보상,,,,,,,,,file_42.xls,"자동차사고대물벌금(실손,운전자용)",자동차 운전 중 발생한 급격하고도 우연한 자동차사고로 벌금형이 확정된 경우,1사고당 500만원을 한도로 실손보상,,,,,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 운전자상해보험 (무)2601 2종(상해보장형),주계약,"자동차사고대인벌금Ⅱ(스쿨존사고외2천만원한도,실손,운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 신체 상해와 관련하여 벌금액을 받은 경우,"자동차사고대인벌금Ⅱ(스쿨존사고외2천만원한도,실손,운전자용,비탑승중포함)","1사고당 2,000만원을 한도로 실손보상, 단 스쿨존사고 1사고당 3,000만원 한도",,,,,,,"1사고당 2,000만원을 한도로 실손보상, 단 스쿨존사고 1사고당 3,000만원 한도",,file_42.xls,"자동차사고대인벌금Ⅱ(스쿨존사고외2천만원한도,실손,운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 신체 상해와 관련하여 벌금액을 받은 경우,"1사고당 2,000만원을 한도로 실손보상, 단 스쿨존사고 1사고당 3,000만원 한도",,,,,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화 운전자상해보험 (무)2601 2종(상해보장형),주계약,"자동차사고변호사선임비용Ⅴ(경찰조사포함)(실손,운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 변호사를 선임하게 된 경우,보험가입금액 한도로 실손보상,,,,,,,,,,file_42.xls,"자동차사고변호사선임비용Ⅴ(경찰조사포함)(실손,운전자용,비탑승중포함)",자동차 운전 중 및 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 변호사를 선임하게 된 경우,보험가입금액 한도로 실손보상,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) 운전자보험(2601),주계약,"(자가용운전자/영업용운전자) 교통사고처리지원금(중상해보장확대,비탑승중Ⅱ포함)","자동차(이륜자동차 제외)를 운전하던 중에 급격하고도 우연한 사고 또는 자동차(이륜자동차 제외) 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인(피보험자의 부모, 배우자 및 자녀 제외)에게 상해를 입혀 피해자 각각에 대하여 피보험자가 형사합의금을 지급한 경우","(자가용운전자/영업용운전자) 교통사고처리지원금(중상해보장확대,비탑승중Ⅱ포함)",,4942,4233,,,,,,,file_42.xls,롯데손보,(무) 운전자보험(2601),"(자가용운전자/영업용운전자) 교통사고처리지원금(중상해보장확대,비탑승중Ⅱ포함)","자동차(이륜자동차 제외)를 운전하던 중에 급격하고도 우연한 사고 또는 자동차(이륜자동차 제외) 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인(피보험자의 부모, 배우자 및 자녀 제외)에게 상해를 입혀 피해자 각각에 대하여 피보험자가 형사합의금을 지급한 경우",보험가입금액 한도,"4,942","4,233",81.6,80,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) 운전자보험(2601),주계약,교통상해사망,"교통사고(운전중, 탑승중, 비탑승중. 약관 참조)로 인한 상해의 직접결과로써 사망한 경우",보험가입금액,,,,,,,,,,file_42.xls,교통상해사망,"교통사고(운전중, 탑승중, 비탑승중. 약관 참조)로 인한 상해의 직접결과로써 사망한 경우",보험가입금액,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) 운전자보험(2601),주계약,교통상해후유장해(3~100%),교통사고로 인한 상해로 장해분류표에서 정한 3~100% 장해지급률에 해당하는 장해상태가 된 경우,교통상해후유장해(3~100%),,,,,,,,,,file_42.xls,교통상해후유장해(3~100%),교통사고로 인한 상해로 장해분류표에서 정한 3~100% 장해지급률에 해당하는 장해상태가 된 경우,보험가입금액 × 지급률,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) 운전자보험(2601),주계약,운전자교통사고벌금(대물),자동차를 운전하던 중 발생한 급격하고도 우연한 자동차사고로 도로교통법 제151조(벌칙)에 따른 벌금형이 확정된 경우,보험가입금액 한도,,,,,,,,,,file_42.xls,운전자교통사고벌금(대물),자동차를 운전하던 중 발생한 급격하고도 우연한 자동차사고로 도로교통법 제151조(벌칙)에 따른 벌금형이 확정된 경우,보험가입금액 한도,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) 운전자보험(2601),주계약,운전자교통사고벌금Ⅱ(비탑승중Ⅱ포함),자동차를 운전하던 중 발생한 급격하고도 우연한 자동차사고 또는 자동차 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 신체상해와 관련하여 벌금형이 확정된 경우,,,,,,,,,,,file_42.xls,운전자교통사고벌금Ⅱ(비탑승중Ⅱ포함),자동차를 운전하던 중 발생한 급격하고도 우연한 자동차사고 또는 자동차 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 신체상해와 관련하여 벌금형이 확정된 경우,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,(무) 운전자보험(2601),주계약,"자동차사고변호사선임비용(경찰조사포함,비탑승중Ⅱ포함)","자동차를 운전하던 중 또는 자동차 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 사고로 타인의 신체에 상해를 입혀 1. 구속영장에 의하여 구속, 2. 검사에 의한 공소제기(약식기소는 제외), 3. 검사에 의해 약식기소는 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행, 4. 법원의 약식명령에 대하여 정식재판을 청구하는 경우, 5. 피보험자가 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 경찰조사 후 불송치된 경우, 6. 피보험자가 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 검찰에 의해 약식기소 또는 불기소된 경우(단, 제3호, 제4호에 해당하는 경우는 제외), 7. 피보험자가 중대법규위반 교통사고에 해당하지 않는 자동차사고로 피해자에게 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입혀 경찰조사 후 불송치된 경우, 8. 피보험자가 중대법규위반 교통사고에 해당하지 않는 자동차사고로 피해자에게 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입혀 검찰에 의해 약식기소 또는 불기소된 경우(단, 제3호 및 제4호에 해당하는 경우는 제외) 중 어느 한가지 사유로 변호사선임비용을 부담한 경우","자동차를 운전하던 중 또는 자동차 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 사고로 타인의 신체에 상해를 입혀 1. 구속영장에 의하여 구속, 2. 검사에 의한 공소제기(약식기소는 제외), 3. 검사에 의해 약식기소는 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행, 4. 법원의 약식명령에 대하여 정식재판을 청구하는 경우, 5. 피보험자가 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 경찰조사 후 불송치된 경우, 6. 피보험자가 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 검찰에 의해 약식기소 또는 불기소된 경우(단, 제3호, 제4호에 해당하는 경우는 제외), 7. 피보험자가 중대법규위반 교통사고에 해당하지 않는 자동차사고로 피해자에게 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입혀 경찰조사 후 불송치된 경우, 8. 피보험자가 중대법규위반 교통사고에 해당하지 않는 자동차사고로 피해자에게 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입혀 검찰에 의해 약식기소 또는 불기소된 경우(단, 제3호 및 제4호에 해당하는 경우는 제외) 중 어느 한가지 사유로 변호사선임비용을 부담한 경우",,,,,,,,,,file_42.xls,"자동차사고변호사선임비용(경찰조사포함,비탑승중Ⅱ포함)","자동차를 운전하던 중 또는 자동차 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 사고로 타인의 신체에 상해를 입혀 1. 구속영장에 의하여 구속, 2. 검사에 의한 공소제기(약식기소는 제외), 3. 검사에 의해 약식기소는 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행, 4. 법원의 약식명령에 대하여 정식재판을 청구하는 경우, 5. 피보험자가 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 경찰조사 후 불송치된 경우, 6. 피보험자가 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 검찰에 의해 약식기소 또는 불기소된 경우(단, 제3호, 제4호에 해당하는 경우는 제외), 7. 피보험자가 중대법규위반 교통사고에 해당하지 않는 자동차사고로 피해자에게 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입혀 경찰조사 후 불송치된 경우, 8. 피보험자가 중대법규위반 교통사고에 해당하지 않는 자동차사고로 피해자에게 부상등급 1급, 2급 또는 3급에 해당하는 부상을 입혀 검찰에 의해 약식기소 또는 불기소된 경우(단, 제3호 및 제4호에 해당하는 경우는 제외) 중 어느 한가지 사유로 변호사선임비용을 부담한 경우",,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,"(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)",주계약,"(자가용운전자/영업용운전자) 교통사고처리지원금(중상해보장확대,비탑승중Ⅱ포함)","자동차(이륜자동차 제외)를 운전하던 중에 급격하고도 우연한 사고 또는 자동차(이륜자동차 제외) 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인(피보험자의 부모, 배우자 및 자녀 제외)에게 상해를 입혀 피해자 각각에 대하여 피보험자가 형사합의금을 지급한 경우","(자가용운전자/영업용운전자) 교통사고처리지원금(중상해보장확대,비탑승중Ⅱ포함)","(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)",6177,5216,,,,,,,file_42.xls,롯데손보,"(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)","(자가용운전자/영업용운전자) 교통사고처리지원금(중상해보장확대,비탑승중Ⅱ포함)","자동차(이륜자동차 제외)를 운전하던 중에 급격하고도 우연한 사고 또는 자동차(이륜자동차 제외) 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인(피보험자의 부모, 배우자 및 자녀 제외)에게 상해를 입혀 피해자 각각에 대하여 피보험자가 형사합의금을 지급한 경우",보험가입금액 한도,"6,177","5,216",97.4,104.7,,,,,,,,,,,,,,,,,,,,,
롯데손보,"(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)",주계약,교통상해사망,"교통사고(운전중, 탑승중, 비탑승중. 약관 참조)로 인한 상해의 직접결과로써 사망한 경우",보험가입금액,,,,,,,,,,file_42.xls,교통상해사망,"교통사고(운전중, 탑승중, 비탑승중. 약관 참조)로 인한 상해의 직접결과로써 사망한 경우",보험가입금액,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,"(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)",주계약,운전자교통사고벌금(대물),자동차를 운전하던 중 발생한 급격하고도 우연한 자동차사고로 도로교통법 제151조(벌칙)에 따른 벌금형이 확정된 경우,보험가입금액 한도,,,,,,,,,,file_42.xls,운전자교통사고벌금(대물),자동차를 운전하던 중 발생한 급격하고도 우연한 자동차사고로 도로교통법 제151조(벌칙)에 따른 벌금형이 확정된 경우,보험가입금액 한도,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,"(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)",주계약,운전자교통사고벌금Ⅱ(비탑승중Ⅱ포함),자동차를 운전하던 중 발생한 급격하고도 우연한 자동차사고 또는 자동차 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 신체상해와 관련하여 벌금형이 확정된 경우,,,,,,,,,,,file_42.xls,운전자교통사고벌금Ⅱ(비탑승중Ⅱ포함),자동차를 운전하던 중 발생한 급격하고도 우연한 자동차사고 또는 자동차 운전 후 비탑승 상태에서 발생한 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 신체상해와 관련하여 벌금형이 확정된 경우,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,"(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)",주계약,"자동차사고변호사선임비용(심급별500만원한도,자기부담률50%)","자동차를 운전하던 중에 급격하고도 우연한 사고로 타인의 신체에 상해를 입힘으로써 구속영장에 의하여 구속되었거나, 검사에 의해 공소제기(약식기소는 제외)된 경우, 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행하게 된 경우, 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하는 경우","자동차사고변호사선임비용(심급별500만원한도,자기부담률50%)","자동차사고변호사선임비용(심급별500만원한도,자기부담률50%)",,,,,,,,,file_42.xls,"자동차사고변호사선임비용(심급별500만원한도,자기부담률50%)","자동차를 운전하던 중에 급격하고도 우연한 사고로 타인의 신체에 상해를 입힘으로써 구속영장에 의하여 구속되었거나, 검사에 의해 공소제기(약식기소는 제외)된 경우, 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행하게 된 경우, 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하는 경우",,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데손보,"(무) let:drive 운전자보험(2601.2)_1종(연만기,운전자형)",주계약,자동차사고부상Ⅱ(1~7급),"자동차사고(운전중, 탑승중, 비탑승중. 약관 참조)로 인한 상해의 직접결과로써 자동차손해배상보장법시행령에서 정한 자동차사고 부상 등급표의 상해등급 중 1급, 2급, 3급, 4급, 5급, 6급 또는 7급을 받은 경우","자동차사고(운전중, 탑승중, 비탑승중. 약관 참조)로 인한 상해의 직접결과로써 자동차손해배상보장법시행령에서 정한 자동차사고 부상 등급표의 상해등급 중 1급, 2급, 3급, 4급, 5급, 6급 또는 7급을 받은 경우",,,,,,,,,,file_42.xls,자동차사고부상Ⅱ(1~7급),"자동차사고(운전중, 탑승중, 비탑승중. 약관 참조)로 인한 상해의 직접결과로써 자동차손해배상보장법시행령에서 정한 자동차사고 부상 등급표의 상해등급 중 1급, 2급, 3급, 4급, 5급, 6급 또는 7급을 받은 경우",보험가입금액,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good 다이렉트 운전자보험(26.01),주계약,교통사고합의비용Ⅴ(일반),진단일 42~69일 : 2천만원한도진단일 70~139일 : 7천만원한도진단일 140일 이상 : 1억원한도,무배당 흥Good 다이렉트 운전자보험(26.01),진단일 42~69일 : 2천만원한도진단일 70~139일 : 7천만원한도진단일 140일 이상 : 1억원한도,3255,2455,,,,,,,file_42.xls,흥국화재,무배당 흥Good 다이렉트 운전자보험(26.01),교통사고합의비용Ⅴ(일반),중대법규위반 교통사고로 피해자 진단시,진단일 42~69일 : 2천만원한도진단일 70~139일 : 7천만원한도진단일 140일 이상 : 1억원한도,"3,255","2,455",85.7,84.6,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good 다이렉트 운전자보험(26.01),주계약,스쿨존 내 교통사고로 어린이가 42일 미만 치료 진단시,,500만원 한도,500만원 한도,,,,,,,,,file_42.xls,스쿨존 내 교통사고로 어린이가 42일 미만 치료 진단시,500만원 한도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good 다이렉트 운전자보험(26.01),주계약,운전중사고로 피해자 사망시,,1억원 한도,1억원 한도,,,,,,,,,file_42.xls,운전중사고로 피해자 사망시,1억원 한도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good 다이렉트 운전자보험(26.01),주계약,교통상해사망(운전자),,보험가입금액,,,,,,,,,,file_42.xls,교통상해사망(운전자),교통상해로 사망시,보험가입금액,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good 다이렉트 운전자보험(26.01),주계약,벌금(대물),운전중 사고로 도로교통법 제151조(벌칙)에 따른 벌금형 확정판결을 받은 경우(1사고당),보험가입금액 한도,,,,,,,,,,file_42.xls,벌금(대물),운전중 사고로 도로교통법 제151조(벌칙)에 따른 벌금형 확정판결을 받은 경우(1사고당),보험가입금액 한도,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good 다이렉트 운전자보험(26.01),주계약,벌금Ⅱ,운전중 사고로 타인의 신체에 상해를 입힘으로써 벌금형 확정판결을 받은 경우,"3,000만원 한도","3,000만원 한도",,,,,,,,,file_42.xls,벌금Ⅱ,운전중 사고로 타인의 신체에 상해를 입힘으로써 벌금형 확정판결을 받은 경우,"3,000만원 한도",,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good 다이렉트 운전자보험(26.01),주계약,자동차사고변호사선임비용Ⅳ,"자동차 운전중 교통사고로 타인의 신체에 상해를 입혀 아래의 어느 하나에 해당되는 경우, 변호사선임비용으로 지급한 실제 금액(1사고마다)가. 피보험자가 구속영장에 의하여 구속된 경우나. 검찰에 의해 공소제기(이하 「기소」라 합니다. 단, 약식기소는 제외합니다)된 경우다. 피보험자가 검사에 의해 약식기소 되었으나 형사소송법 제450조에 의거 법원에 의해 보통의 심판절차인 공판절차에 따라 재판을 진행하게 된 경우라. 형사소송법 제453조에 의거 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하여재판이 진행되는 경우","자동차 운전중 교통사고로 타인의 신체에 상해를 입혀 아래의 어느 하나에 해당되는 경우, 변호사선임비용으로 지급한 실제 금액(1사고마다)가. 피보험자가 구속영장에 의하여 구속된 경우나. 검찰에 의해 공소제기(이하 「기소」라 합니다. 단, 약식기소는 제외합니다)된 경우다. 피보험자가 검사에 의해 약식기소 되었으나 형사소송법 제450조에 의거 법원에 의해 보통의 심판절차인 공판절차에 따라 재판을 진행하게 된 경우라. 형사소송법 제453조에 의거 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하여재판이 진행되는 경우",,,,,,,,,,file_42.xls,자동차사고변호사선임비용Ⅳ,"자동차 운전중 교통사고로 타인의 신체에 상해를 입혀 아래의 어느 하나에 해당되는 경우, 변호사선임비용으로 지급한 실제 금액(1사고마다)가. 피보험자가 구속영장에 의하여 구속된 경우나. 검찰에 의해 공소제기(이하 「기소」라 합니다. 단, 약식기소는 제외합니다)된 경우다. 피보험자가 검사에 의해 약식기소 되었으나 형사소송법 제450조에 의거 법원에 의해 보통의 심판절차인 공판절차에 따라 재판을 진행하게 된 경우라. 형사소송법 제453조에 의거 검사 또는 피보험자가 법원의 약식명령에 대하여 정식재판을 청구하여재판이 진행되는 경우",보험가입금액 한도,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good The편한 운전자상해보험(26.03),주계약,"교통사고합의비용Ⅱ(6주미만,중대법령위반)",자동차를 운전하던 중 급격하고도 우연히 발생한 중대법령위반 교통사고로 42일(피해자 1인을 기준으로 합니다.) 미만 치료를 요한다는 진단을 받은 경우 실제 지급액,무배당 흥Good The편한 운전자상해보험(26.03),자동차를 운전하던 중 급격하고도 우연히 발생한 중대법령위반 교통사고로 42일(피해자 1인을 기준으로 합니다.) 미만 치료를 요한다는 진단을 받은 경우 실제 지급액,3782,2778,,,,,,,file_42.xls,흥국화재,무배당 흥Good The편한 운전자상해보험(26.03),"교통사고합의비용Ⅱ(6주미만,중대법령위반)",자동차를 운전하던 중 급격하고도 우연히 발생한 중대법령위반 교통사고로 42일(피해자 1인을 기준으로 합니다.) 미만 치료를 요한다는 진단을 받은 경우 실제 지급액,보험가입금액 한도(조건별 상이),"3,782","2,778",104.5,102.3,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good The편한 운전자상해보험(26.03),주계약,교통상해사망(운전자),,보험가입금액,,,,,,,,,,file_42.xls,교통상해사망(운전자),교통상해로 사망시,보험가입금액,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good The편한 운전자상해보험(26.03),주계약,벌금(대물),운전중 사고로 도로교통법 제151조(벌칙)에 따른 벌금형 확정판결을 받은 경우(1사고당) 실제 벌금액,보험가입금액 한도,,,,,,,,,,file_42.xls,벌금(대물),운전중 사고로 도로교통법 제151조(벌칙)에 따른 벌금형 확정판결을 받은 경우(1사고당) 실제 벌금액,보험가입금액 한도,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥국화재,무배당 흥Good The편한 운전자상해보험(26.03),주계약,벌금Ⅱ,운전중 사고로 타인의 신체에 상해를 입힘으로써 벌금형 확정판결을 받은 경우 실제 벌금액,"3,000만원 한도","3,000만원 한도",,,,,,,,,file_42.xls,벌금Ⅱ,운전중 사고로 타인의 신체에 상해를 입힘으로써 벌금형 확정판결을 받은 경우 실제 벌금액,"3,000만원 한도",,,,,,,,,,,,,,,,,,,,,,,,,,,
